formatted_date,IBM,RR.L,EBAY,INTC,NKE
20/12/19,134.1887817,679.99646,36.02474976,58.66111374,99.68343353
23/12/19,134.1492004,688.4011841,36.04465866,58.93974304,99.76321411
24/12/19,133.585083,682.1465454,36.04465866,59.11886215,99.8629303
26/12/19,133.5158081,,36.08447647,59.52685165,100.4313583
27/12/19,133.8720856,685.4693604,35.90529633,59.78557968,101.2889786
30/12/19,131.4375,672.1781616,35.63652802,59.32783127,100.5211105
31/12/19,132.6547852,667.6826782,35.94511414,59.55670166,101.0296936
2/1/20,134.0205383,665.7280884,36.13424683,60.54185104,101.9172287
3/1/20,132.9516907,662.4053345,35.79579926,59.80547714,101.6380081
6/1/20,132.7141876,661.6234741,35.61661911,59.63631058,101.5482635
7/1/20,132.8032532,653.0233765,35.45735168,58.64121246,101.4983978
8/1/20,133.9116669,650.4824219,35.43744278,58.68101883,101.2690353
9/1/20,135.3269043,669.8327637,35.0193634,59.00939941,101.1992264
10/1/20,135.27742,667.0962524,34.73068619,58.65116119,100.6208344
13/1/20,135.1883545,660.255249,34.57141495,59.29797745,101.8773499
14/1/20,134.4164124,658.3007202,35.18858337,59.13876343,102.6352386
15/1/20,135.2081299,661.4280396,35.16867828,58.65116119,102.5056
16/1/20,136.5540771,662.0144653,35.75598145,59.36763382,103.0839996
17/1/20,136.880661,660.4507446,35.65643692,59.30792618,104.2407837
21/1/20,137.731781,648.9187622,35.55689621,60.25327301,104.2906494
22/1/20,142.4029999,634.2594604,35.72612,62.42258835,104.2008972
23/1/20,141.3935394,637.5822754,35.44739914,63.00970078,102.7349625
24/1/20,139.1074219,643.0550537,35.19853973,68.13446045,101.7477036
27/1/20,137.1874542,622.1410522,35.31798935,65.36808777,99.96265411
28/1/20,138.1078644,636.2140503,36.04465866,66.98014069,100.1321869
29/1/20,136.2670746,658.1052856,34.42210388,66.00495148,99.56375885
30/1/20,135.3565826,658.6916504,34.89990997,66.14426422,97.91833496
31/1/20,142.2446594,654.7824707,33.40676117,63.61671066,96.03356171
3/2/20,144.7584076,659.8643799,34.23296738,64.10430908,98.99533844
4/2/20,147.5690613,669.8327637,37.2391777,65.13921356,101.0995026
5/2/20,154.714447,671.0054321,36.96045685,67.00999451,100.2618256
6/2/20,155.1399994,677.8464355,37.82648468,67.08999634,99.99256897
7/2/20,153.4100037,671.3963623,36.03470612,66.01999664,99.16487122
10/2/20,154.4299927,676.2828369,35.85552597,66.38999939,99.74326324
11/2/20,153.4799957,681.1692505,36.27360535,67.41000366,99.74326324
12/2/20,155.3099976,683.1238403,36.98036575,67.45999908,102.7150192
13/2/20,154.3099976,652.2415771,37.02018356,67.44000244,103.0839996
14/2/20,150.6999969,661.8189697,37.9658432,67.26999664,103.2535248
18/2/20,151.1000061,659.6689453,37.6970787,66.13999939,101.7177887
19/2/20,150.8600006,647.159668,37.35863113,67.11000061,102.1765137
20/2/20,151.2200012,649.505127,37.51789856,65.44999695,102.2463226
21/2/20,149.8399963,630.9366455,38.02557373,64.33999634,99.97262573
24/2/20,146.4299927,614.1273804,37.08986282,61.75999832,95.64463806
25/2/20,141.7100067,595.5588989,36.29351425,59.72999954,92.64296722
26/2/20,139.75,602.5953369,36.52246475,59.65000153,91.74545288
27/2/20,133.1100006,586.9587402,34.88000107,55.83000183,88.30500031
28/2/20,130.1499939,605.9180908,34.63999939,55.52000046,89.37999725
2/3/20,134.3000031,601.8134766,35.95999908,58.18000031,92.68000031
3/3/20,128.8999939,621.3592529,36.72000122,55.97000122,90.93000031
4/3/20,134.2200012,593.6043091,38.49000168,58.68000031,93.79000092
5/3/20,129.5500031,573.8630981,37.22000122,56.95999908,90.58000183
6/3/20,127.7300034,574.8403931,36.38999939,55.77000046,88.36000061
9/3/20,117.8099976,555.2946777,35.52000046,50.84999847,84.11000061
10/3/20,124.7699966,544.7399902,36.04000092,53.97999954,88.30000305
11/3/20,117.9700012,525.3896484,34.83000183,51.65999985,84
12/3/20,102.8099976,440.9520264,33.02999878,45.54000092,74.19999695
13/3/20,107.9499969,469.0979004,33.99000168,54.43000031,75.58000183
16/3/20,99.08000183,420.2335205,32.24000168,44.61000061,66.79000092
17/3/20,106.6500015,379.6761169,33.27999878,50.08000183,69.83999634
18/3/20,103.5500031,338.5323181,31.29999924,47.61000061,68.04000092
19/3/20,100.3399963,357.0030212,29.60000038,45.93999863,70.33999634
20/3/20,95.38999939,351.2370605,27.57999992,45.83000183,67.44999695
23/3/20,94.76999664,328.4662781,26.34000015,49.58000183,62.79999924
24/3/20,105.4800034,342.1482849,27.67000008,52.40000153,72.33000183
25/3/20,105.8499985,387.9830627,28.37000084,51.25999832,79.01000214
26/3/20,112.8899994,395.9968262,30.15999985,55.54000092,84.30000305
27/3/20,108.0299988,356.416687,30.18000031,52.36999893,83.23000336
30/3/20,112.9300003,314.0023804,31.19000053,55.49000168,85.37999725
31/3/20,110.9300003,332.8640442,30.05999947,54.11999893,82.73999786
1/4/20,105.1399994,298.0726318,28.78000069,51.88000107,79.23000336
2/4/20,110,271.9790344,29.19000053,54.34999847,80.13999939
3/4/20,106.3399963,245.8854828,29.40999985,54.13000107,78.86000061
6/4/20,114.8199997,290.938446,31.18000031,58.43000031,84.62999725
7/4/20,114.9400024,328.0753479,31.62000084,58.40000153,84.16000366
8/4/20,119.2900009,318.7911377,33.00999832,58.97999954,85.30000305
9/4/20,121.5,342.2460327,33.83000183,57.13999939,86.79000092
13/4/20,121.1500015,,34.75999832,58.70000076,84.45999908
14/4/20,123.9100037,327.8798828,35.74000168,60.65999985,87.47000122
15/4/20,118.6900024,302.9590454,36.18999863,58.86999893,85.04000092
16/4/20,115.7300034,302.0794983,37.22000122,60.79000092,86.30000305
17/4/20,120.1200027,326.9025879,37.45999908,60.36000061,89.91000366
20/4/20,120.4100037,319.9638672,37.63999939,59.18000031,87.90000153
21/4/20,116.7600021,300.4181213,37.61000061,56.36000061,85.19999695
22/4/20,119.3099976,305.5,38.25,60.09999847,88.76999664
23/4/20,121.3499985,317.6000061,37.90999985,59.04000092,87.34999847
24/4/20,124.7200012,310.2000122,39.34999847,59.25999832,88.37000275
27/4/20,125.9199982,307.7999878,39.63000107,59.47000122,89.37000275
28/4/20,126.2699966,319.5,39.08000183,58.75,88.80000305
29/4/20,128.6900024,357.6000061,39.02999878,61.79999924,88.06999969
30/4/20,125.5599976,330,39.83000183,59.97999954,87.18000031
